level,word,quiz_sentence
2,Belittle,The museum curator refused to <blank> the importance of preserving everyday objects alongside priceless antiquities.
2,Belittle,"During the court case, the defendant's barrister attempted to <blank> the witness's testimony by questioning her educational background."
2,Bellicose,The ambassador's increasingly <blank> rhetoric alarmed diplomats who feared his inflammatory speeches might actually provoke war.
2,Bellicose,"In the pub, the <blank> football fan kept shouting aggressive taunts at supporters of the rival team until security escorted him out."
2,Bellicose,The prime minister's <blank> response to the border incident surprised analysts who had expected a more measured diplomatic approach.
2,Bellicose,"During the debate, Professor Williams abandoned his usual academic tone and became surprisingly <blank>, attacking his opponent's credentials rather than their arguments."
2,Bellicose,"The medieval baron was notorious for his <blank> temperament, always eager to settle disputes through combat rather than negotiation."
2,Bellicose,Critics worried that the newspaper's <blank> editorials about immigration were deliberately stoking public anger to increase circulation.
2,Bellicose,"At the shareholders' meeting, the <blank> hedge fund manager threatened hostile takeovers if the board didn't accept his demands immediately."
2,Bellicose,The novel's protagonist transforms from a peace-loving scholar into a <blank> warrior after witnessing the destruction of his village.
2,Bellicose,The opposition party's <blank> stance on foreign policy contrasted sharply with the government's preference for diplomatic solutions.
2,Bellicose,"In the documentary, historians examined how <blank> propaganda posters in 1914 successfully recruited millions of volunteers for the trenches."
2,Bemused,"The elderly professor stood <blank> in the middle of the electronics shop, utterly perplexed by the array of smartphones and tablets."
2,Bemused,"Sarah watched with a <blank> expression as her teenage daughter explained TikTok trends, unable to comprehend why anyone would film themselves dancing."
2,Bemused,The tourists looked thoroughly <blank> when the tour guide announced they'd be eating haggis for dinner at the Highland castle.
2,Bemused,"After reading his grandson's text message full of abbreviations and emojis, Grandfather sat <blank>, wondering when English had become so incomprehensible."
2,Bemused,The committee members appeared <blank> when the treasurer revealed that the village fête had somehow made a loss despite record attendance.
2,Bemused,"During the modern art exhibition, most visitors wandered through <blank>, puzzled by installations that seemed to consist of empty rooms."
2,Bemused,The barrister's <blank> reaction to the witness's contradictory testimony suggested he couldn't quite believe what he was hearing.
2,Bemused,"In the film, the time traveller stands <blank> in Piccadilly Circus, completely bewildered by the neon advertisements and traffic."
2,Bemused,The journalist looked increasingly <blank> as the politician answered every question without actually addressing any of the points raised.
2,Bemused,"When the waiter presented the bill for two coffees at the airport café, the couple sat <blank>, certain there must be some mistake."
2,Benefit,"The charity gala raised over £200,000 to <blank> children's hospitals across the north of England, exceeding all expectations."
2,Benefit,"After the factory closure, many families had to rely on state <blank> to survive whilst searching for new employment."
2,Benefit,"The new cycle lanes would <blank> not just cyclists but also drivers, reducing traffic congestion throughout the city centre."
2,Benefit,"In his will, the industrialist arranged for substantial <blank> payments to all employees who had served the company for over twenty years."
2,Benefit,The agricultural reforms would primarily <blank> small tenant farmers rather than wealthy landowners who already enjoyed significant advantages.
2,Benefit,The community theatre organised a <blank> performance to raise funds for repairing the church roof damaged in last winter's storms.
2,Benefit,Research suggested that the new teaching methods would particularly <blank> pupils from disadvantaged backgrounds who struggled with traditional approaches.
2,Benefit,"The cricket club held an annual <blank> match, donating all proceeds to the local hospice that had cared for the founder's wife."
2,Benefit,Legal experts debated whether the proposed legislation would genuinely <blank> consumers or simply create more bureaucratic obstacles.
2,Benefit,The National Trust demonstrated how conservation efforts <blank> not only wildlife but also tourism revenues in rural communities.
2,Bequeath,"In her will, Lady Hartington chose to <blank> her extensive art collection to the National Gallery rather than to her estranged children."
2,Bequeath,"The dying novelist announced he would <blank> all manuscript drafts to the Bodleian Library, ensuring scholars could study his creative process."
2,Bequeath,"Upon his death, the eccentric millionaire decided to <blank> his entire fortune to his three cats, leaving distant relatives utterly furious."
2,Bequeath,"The medieval charter allowed monasteries to <blank> property to the Church, creating vast ecclesiastical estates that lasted for centuries."
2,Bequeath,"In the historical drama, the king's decision to <blank> the throne to his illegitimate son sparked a devastating civil war."
2,Bequeath,"Great-uncle Geoffrey had promised to <blank> his vintage car collection to Thomas, who had spent every summer helping restore the vehicles."
2,Bequeath,The industrialist's decision to <blank> his factory to the workers as a cooperative was considered revolutionary in Victorian England.
2,Bequeath,"According to Roman law, citizens could <blank> property to adopted heirs with the same legal standing as biological children."
2,Bequeath,The composer arranged to <blank> royalties from his symphonies to the music conservatory where he had studied as a young man.
2,Bequeath,"In the novel, the grandmother refuses to <blank> her recipe book to anyone, taking her culinary secrets to the grave."
2,Besieged,"For three months, the defenders held the <blank> castle, surviving on rats and rainwater whilst waiting for reinforcements that never came."
2,Besieged,"After the scandal broke, the minister's office was <blank> by journalists demanding answers about the misuse of public funds."
2,Besieged,"During the medieval period, the <blank> city of Constantinople held out against Ottoman forces for fifty-three days before finally falling."
2,Besieged,"The headmistress felt thoroughly <blank> by angry parents, all demanding explanations for the sudden changes to the examination timetable."
2,Besieged,"In the documentary, survivors described life in the <blank> Sarajevo, where collecting water or bread meant risking sniper fire."
2,Besieged,The customer service department was <blank> with complaints after the airline cancelled hundreds of flights during the bank holiday weekend.
2,Besieged,"The novel's climax occurs when the <blank> fortress runs out of ammunition, forcing defenders to fight with medieval weapons."
2,Besieged,"After the celebrity's controversial tweet, their publicist's phone was <blank> with calls from tabloid newspapers and television producers."
2,Besieged,The archaeological dig revealed that the <blank> settlement had developed sophisticated tunnel systems for smuggling in supplies.
2,Besieged,"When the restaurant received a Michelin star, the reservation line was immediately <blank> by food enthusiasts desperate to book tables."
2,Beverage,"After the long cricket match under the scorching sun, the players gathered in the pavilion to enjoy a cold <blank> before heading home."
2,Beverage,"The café on the corner specialised in exotic teas and coffees, offering every imaginable <blank> from around the world to its discerning customers."
2,Beverage,"During the elegant garden party, waiters in white gloves circulated amongst the guests carrying silver trays laden with champagne and other refined <blank>s."
2,Beverage,"The old pub's menu featured traditional British ales and ciders, each <blank> carefully selected by the landlord himself from local breweries."
2,Beverage,"At the formal dinner, the sommelier recommended pairing each course with an appropriate <blank>, from sparkling wine to aged port."
2,Beverage,"The airline attendant pushed the trolley down the aisle, offering passengers a complimentary <blank> of their choice during the transatlantic flight."
2,Beverage,"In the hotel's breakfast room, guests could help themselves to orange juice, tea, coffee, or any other <blank> from the extensive selection."
2,Beverage,The vending machine in the hospital corridor dispensed hot <blank>s twenty-four hours a day for visitors and night-shift staff.
2,Beverage,"During Ramadan, the family would break their fast at sunset with dates and a refreshing <blank> before the evening meal."
2,Beverage,"The mountaineering expedition packed freeze-dried meals and water purification tablets, as finding a safe <blank> at high altitude was crucial for survival."
2,Bewilder,The labyrinthine streets of the medieval town centre continued to <blank> tourists despite the new signage installed by the council.
2,Bewilder,"When Professor Thompson presented his groundbreaking theorem, the complex mathematical equations seemed to <blank> even his most brilliant students."
2,Bewilder,"The magician's elaborate trick with the disappearing cabinet never failed to <blank> the audience, leaving them gasping in amazement."
2,Bewilder,"After waking from the accident with no memory of the past three years, the unfamiliar surroundings and faces began to <blank> Sarah completely."
2,Bewilder,"The contradictory instructions in the furniture assembly manual managed to <blank> even Henry, who prided himself on his practical skills."
2,Bewilder,"During her first week at the London Underground, the maze of interconnecting tunnels and platforms would thoroughly <blank> Emma every morning."
2,Bewilder,"The witness's testimony at the Old Bailey seemed designed to <blank> the jury, as she changed crucial details with each telling."
2,Bewilder,The sudden plot twists in the detective novel were carefully crafted to <blank> readers until the very last chapter revealed the truth.
2,Bewilder,"When the experienced hiker found himself surrounded by identical-looking pine trees in the fog, panic began to <blank> his usually calm mind."
2,Bewilder,The opposing barrister's rapid-fire questions and legal jargon appeared calculated to <blank> the defendant during cross-examination.
2,Biased,"The newspaper's coverage of the election was clearly <blank>, consistently portraying one candidate in glowing terms whilst attacking the other."
2,Biased,"As a lifelong Manchester United supporter, Derek admitted he might be somewhat <blank> when discussing his team's chances in the Premier League."
2,Biased,The judge declared a mistrial after discovering that one juror had been <blank> against the defendant due to a previous unrelated encounter.
2,Biased,Professor Mitchell's research methodology was criticised for being <blank> towards results that supported her initial hypothesis rather than objective findings.
2,Biased,The documentary about climate change was accused of presenting a <blank> viewpoint by interviewing only scientists who supported one particular theory.
2,Biased,"During the custody hearing, the social worker strived to remain impartial, though her report appeared slightly <blank> in favour of the mother."
2,Biased,"The restaurant critic's review seemed suspiciously <blank>, praising every aspect of his brother-in-law's new establishment without mentioning any flaws."
2,Biased,"After the referee made several questionable decisions against the visiting team, the manager accused him of being <blank> towards the home side."
2,Biased,The hiring committee was trained to recognise <blank> thinking that might unfairly disadvantage qualified candidates from diverse backgrounds.
2,Biased,"When evaluating the two proposals, the board members tried to set aside their <blank> preferences and focus solely on the merits of each plan."
2,Blasphemy,"In the conservative village, the artist's painting depicting religious figures in a modern setting was condemned as outrageous <blank> by the parish council."
2,Blasphemy,The medieval manuscript described how those accused of <blank> against the church were often subjected to severe punishments during the Inquisition.
2,Blasphemy,"During the heated theological debate at Oxford, the young scholar's radical reinterpretation of scripture was denounced as dangerous <blank> by traditionalists."
2,Blasphemy,"The comedian's routine about organised religion sparked protests outside the theatre, with demonstrators carrying signs accusing him of <blank>."
2,Blasphemy,"In certain countries, laws against <blank> remain on the statute books, though they are rarely enforced in modern times."
2,Blasphemy,The historical novel depicted a time when uttering any criticism of the king's divine right to rule was considered treasonous <blank>.
2,Blasphemy,"At the interfaith conference, speakers emphasised the importance of respectful dialogue whilst acknowledging that one religion's truth might be considered <blank> by another."
2,Blasphemy,The philosopher's assertion that morality existed independently of religious authority was viewed as shocking <blank> by his 17th-century contemporaries.
2,Blasphemy,"When the bishop heard the priest's unorthodox sermon questioning fundamental doctrine, he privately summoned him to discuss the matter of potential <blank>."
2,Blasphemy,"The author's controversial book was banned in several regions, with religious leaders claiming it contained deliberate <blank> intended to offend the faithful."
2,Blissful,"After three exhausting years completing her medical degree, Catherine spent a <blank> fortnight at her grandmother's cottage in the Cotswolds, doing absolutely nothing."
2,Blissful,The couple's honeymoon in the Maldives was a <blank> escape from the stress of wedding planning and their demanding careers in the City.
2,Blissful,"In his retirement, grandfather lived in <blank> contentment, tending his roses and spending long afternoons reading in his favourite armchair."
2,Blissful,"The newborn slept in <blank> ignorance of the chaos surrounding the house move, whilst his parents frantically packed boxes around him."
2,Blissful,Walking through the sun-dappled forest on that perfect spring morning filled Eleanor with a <blank> sense of peace she hadn't felt in years.
2,Blissful,"The spa weekend offered a <blank> retreat from London life, complete with massage treatments, thermal baths, and absolute silence."
2,Blissful,"During the first few weeks with their adopted daughter, the family existed in a <blank> bubble, learning to love one another without outside interference."
2,Blissful,"The elderly woman smiled in <blank> recollection of her youth, remembering summer days that seemed to last forever in the Welsh valleys."
2,Blissful,"After the successful surgery removed his chronic pain, David experienced a <blank> relief that transformed his entire outlook on life."
2,Blissful,The children played in <blank> unawareness that their parents were discussing the family's imminent move to Edinburgh in the next room.
2,Bludgeon,"The detective examined the victim's injuries and concluded that the attacker had used a heavy <blank>, possibly a cricket bat or iron pipe."
2,Bludgeon,"In the dark alley behind the warehouse, the thieves attempted to <blank> the night watchman before ransacking the premises."
2,Bludgeon,The archaeological evidence suggested that prehistoric humans would often <blank> their prey with stone clubs before using sharper tools for butchering.
2,Bludgeon,"During the violent pub brawl in Manchester, one man grabbed a bar stool and tried to <blank> his opponent before being restrained by security."
2,Bludgeon,The forensic report indicated that someone had attempted to <blank> the door lock with a hammer when they couldn't pick it open.
2,Bludgeon,"In the medieval torture chamber exhibit, the museum displayed various implements including a wooden <blank> studded with iron nails."
2,Bludgeon,"The home invasion turned violent when the burglars discovered the owner awake, and they used a torch to <blank> him unconscious."
2,Bludgeon,"According to the witness statement, the assailant didn't use a knife but rather tried to <blank> the shopkeeper with a length of lead pipe."
2,Bludgeon,The crime novel described how the murderer would <blank> his victims with a candlestick before staging the scenes to look like accidents.
2,Bludgeon,"In the disputed inheritance case, the prosecution alleged that the nephew had used a brass <blank> to kill his wealthy uncle in the study."
2,Boastful,"After winning the regional tennis championship, young Timothy became insufferably <blank>, constantly reminding everyone of his achievement."
2,Boastful,The new manager's <blank> attitude about his previous successes at rival companies quickly alienated the established team members.
2,Boastful,"Despite her genuine accomplishments as a surgeon, Dr. Patel was never <blank>, preferring to let her work speak for itself."
2,Boastful,The candidate's <blank> claims during the interview about single-handedly transforming his previous employer raised suspicions amongst the panel.
2,Boastful,"At the school reunion, George's <blank> narrative about his supposedly glamorous lifestyle in Dubai seemed wildly exaggerated to his old friends."
2,Boastful,The novelist's <blank> declaration that his latest book would revolutionise English literature was met with raised eyebrows from critics.
2,Boastful,"Rather than being <blank> about his war medals, the elderly veteran rarely spoke of his service unless directly asked by younger generations."
2,Boastful,The footballer's increasingly <blank> social media posts about his wealth and lifestyle made him deeply unpopular with supporters.
2,Boastful,"During the expedition debriefing, the team leader avoided any <blank> language, instead crediting the entire crew for their successful summit."
2,Boastful,The politician's <blank> speech about his party's achievements ignored the contributions of coalition partners and civil servants.
2,Braggart,The office <blank> spent every lunch break regaling unwilling listeners with exaggerated tales of his weekend adventures and supposed romantic conquests.
2,Braggart,"Shakespeare's Falstaff is perhaps literature's most famous <blank>, constantly inflating his courage whilst running from actual danger."
2,Braggart,"At the regimental dinner, the young lieutenant proved himself an tiresome <blank>, boasting endlessly about his family's military heritage."
2,Braggart,"The village pub had always attracted its share of <blank>s, but none quite as insufferable as the new regular who claimed friendship with celebrities."
2,Braggart,"Despite being an obvious <blank> whose fishing stories grew more elaborate with each telling, old Fred remained oddly popular at the angling club."
2,Braggart,"The self-proclaimed expert turned out to be nothing but a <blank>, possessing neither the qualifications nor experience he'd claimed during recruitment."
2,Braggart,"In the officers' mess, Captain Harrison was regarded as a harmless <blank> whose actual competence far exceeded his modest battlefield achievements."
2,Braggart,"The entrepreneur's reputation as a <blank> preceded him, and investors had learned to divide his projections by ten to approach realistic figures."
2,Braggart,"At family gatherings, Uncle Bernard played the role of amiable <blank>, entertaining children with wildly embellished stories of his youth."
2,Braggart,"The mountaineering club had little patience for <blank>s, valuing quiet competence over loud claims about conquered peaks."
2,Brandish,The angry motorist jumped from his car to <blank> a tyre iron at the cyclists who'd been blocking the narrow country lane.
2,Brandish,"During the dramatic courtroom scene, the barrister would <blank> the bloodstained letter as irrefutable evidence of the defendant's guilt."
2,Brandish,"The fencing instructor taught students to <blank> their foils with controlled precision rather than wild, theatrical gestures."
2,Brandish,"When confronted by the burglar in her kitchen, Mrs. Patterson had the presence of mind to <blank> a large kitchen knife until he fled."
2,Brandish,"The protest leader would <blank> his placard above the crowd, ensuring journalists captured the message for the evening news."
2,Brandish,"In the street performance, the sword swallower would dramatically <blank> each blade before the astonished audience prior to the act."
2,Brandish,"The conductor would <blank> his baton with passionate flourishes, though some musicians found his style unnecessarily theatrical."
2,Brandish,"At the Highland games, competitors would traditionally <blank> their cabers before attempting to toss them in the ancient Scottish tradition."
2,Brandish,The security guard began to <blank> his torch aggressively at the shadowy figures lurking near the warehouse perimeter after midnight.
2,Brandish,"During the heated dispute over property boundaries, the farmer threatened to <blank> his shotgun if the developers didn't leave his land immediately."
2,Brooding,"After failing his driving test for the third time, Marcus spent the weekend <blank> in his room, refusing to discuss it with anyone."
2,Brooding,"The gothic mansion on the Yorkshire moors had a distinctly <blank> atmosphere, with dark stone walls and narrow windows that admitted little light."
2,Brooding,"Rather than celebrating their victory, the football manager sat <blank> in the dugout, already worrying about their next match against Manchester City."
2,Brooding,"The lead actor perfectly captured Heathcliff's <blank> intensity, conveying years of bitterness and obsession through his dark, penetrating stares."
2,Brooding,"After the argument with her sister, Janet spent days <blank> over every word that had been spoken, unable to move past the hurt."
2,Brooding,"The detective had a <blank> quality about him, his mind constantly working through unsolved cases even during his rare moments of leisure."
2,Brooding,"Storm clouds gathered over the Scottish highlands, creating a <blank> landscape that matched the protagonist's troubled state of mind."
2,Brooding,"Mr. Rochester appeared in the doorway with his characteristic <blank> expression, his thoughts clearly dwelling on matters he refused to share with Jane."
2,Brooding,"Instead of accepting the redundancy and moving on, Philip remained <blank> and resentful, poisoning the atmosphere at home with his constant negativity."
2,Brooding,"The composer's later symphonies reflected his <blank> temperament, filled with dark, minor-key passages that spoke of inner turmoil and unresolved grief."
2,Bumbling,"The <blank> waiter knocked over three glasses whilst trying to serve our table, apologising profusely each time."
2,Bumbling,"Despite his kind heart, his <blank> attempts to fix the computer only made matters worse."
2,Bumbling,"She watched the <blank> bee struggle to find its way out of the greenhouse, bouncing off windows repeatedly."
2,Bumbling,The new employee's <blank> presentation was filled with awkward pauses and forgotten points that made everyone cringe.
2,Bumbling,His <blank> footwork during the dance recital had the audience suppressing giggles as he stumbled about the stage.
2,Bumbling,The <blank> detective missed obvious clues and questioned the wrong suspects throughout the entire investigation.
2,Bumbling,Grandfather's <blank> efforts to use his new smartphone resulted in accidentally ringing everyone in his contacts list.
2,Bumbling,"The <blank> goalkeeper let in five goals during the match, tripping over his own feet twice."
2,Bumbling,Her <blank> attempt at parallel parking took fifteen minutes and involved three near-collisions with other cars.
2,Bumbling,"The <blank> magician's tricks kept going wrong, with cards falling everywhere and rabbits escaping from his hat."
2,Bustling,The <blank> marketplace was packed with vendors calling out their wares whilst shoppers squeezed between the crowded stalls.
2,Bustling,"Every morning, the <blank> train station filled with commuters rushing in all directions to catch their connections."
2,Bustling,"The <blank> kitchen was alive with chefs chopping vegetables, stirring pots, and shouting orders during the dinner rush."
2,Bustling,"Borough Market on Saturday was absolutely <blank>, with hundreds of people sampling food and browsing the colourful displays."
2,Bustling,"The <blank> cafe was filled with the clatter of cups, the hiss of the espresso machine, and animated conversations at every table."
2,Bustling,"During the festival, the normally quiet village transformed into a <blank> hub of activity with street performers and food stalls."
2,Bustling,"The <blank> hospital corridor was constantly busy with doctors hurrying past, trolleys rolling by, and visitors searching for wards."
2,Bustling,"On match day, the <blank> streets around the stadium teemed with supporters singing, chanting, and streaming towards the ground."
2,Bustling,"The <blank> port was a hive of activity, with cranes loading containers, lorries rumbling past, and workers shouting instructions."
2,Bustling,"The city centre was <blank> with Christmas shoppers, their arms laden with bags as they navigated the decorated streets."
2,Buttress,The medieval cathedral's flying <blank> structures supported the enormous stone walls from the outside.
2,Buttress,"To <blank> his argument, the lawyer presented three expert witnesses and a mountain of documentary evidence."
2,Buttress,The ancient stone <blank> kept the abbey walls from collapsing under their own weight after centuries of standing.
2,Buttress,She tried to <blank> her position by citing numerous scientific studies that supported her controversial theory.
2,Buttress,The government used economic statistics to <blank> their claim that the new policies were working effectively.
2,Buttress,Massive concrete pillars were built to <blank> the crumbling Victorian bridge before it could be properly restored.
2,Buttress,The professor asked students to <blank> their essays with credible sources rather than relying on personal opinions alone.
2,Buttress,Gothic architects used elaborate <blank> systems to allow their churches to reach unprecedented heights.
2,Buttress,He attempted to <blank> his shaky alibi with receipts and witness statements from that evening.
2,Buttress,The engineering team designed steel <blank> structures to reinforce the weakened sections of the dam.
2,Candidate,The <blank> for mayor promised to reduce council tax and improve local schools during her campaign speech.
2,Candidate,"After three rounds of interviews, only one <blank> remained in the running for the prestigious position."
2,Candidate,University entrance exams were sat by thousands of <blank> hopefuls competing for just three hundred places.
2,Candidate,"The job <blank> arrived twenty minutes early, dressed immaculately and clutching a folder of certificates and references."
2,Candidate,Political <blank> from all parties gathered for the televised debate ahead of next month's general election.
2,Candidate,She was considered a strong <blank> for promotion after leading three successful projects this year.
2,Candidate,The PhD <blank> spent five years researching before finally submitting his thesis for examination.
2,Candidate,"Election <blank> knocked on doors throughout the constituency, asking residents about their concerns and priorities."
2,Candidate,"The reality show <blank> waited nervously backstage, hoping the judges would send them through to the next round."
2,Candidate,Medical school <blank> must demonstrate not only academic excellence but also genuine compassion for patients.
2,Careering,"The shopping trolley went <blank> down the car park slope, crashing into a row of vehicles at the bottom."
2,Careering,"She watched in horror as the lorry came <blank> around the corner, its brakes screaming in protest."
2,Careering,"The sledge went <blank> down the snowy hillside, completely out of control and gathering dangerous speed."
2,Careering,"His bicycle came <blank> through the pedestrian area, scattering shoppers and knocking over a display of flowers."
2,Careering,The cricket ball came <blank> towards the boundary after the batsman's powerful strike sent it flying.
2,Careering,"During the storm, wheelie bins went <blank> down the residential street, banging against parked cars and walls."
2,Careering,"The runaway horse came <blank> through the village green, its rider desperately trying to regain control."
2,Careering,"The car went <blank> across the icy road, spinning wildly before finally coming to rest in a ditch."
2,Careering,"Loose scaffolding came <blank> down from the building site, forcing workers to dive out of the way."
2,Careering,"The skateboard went <blank> down the ramp, its owner having lost their balance at the top."
2,Caulking,The plumber spent the afternoon <blank> around the new bathtub to prevent water seeping through the gaps.
2,Caulking,"Before winter arrived, Dad was outside <blank> all the window frames to stop draughts getting into the house."
2,Caulking,The boat builder carefully applied fresh <blank> to seal the gaps between the wooden planks of the hull.
2,Caulking,She watched the maintenance worker <blank> the joints around the kitchen sink where water had been leaking through.
2,Caulking,Historic ships required constant <blank> to keep them watertight as the old materials deteriorated over time.
2,Caulking,The DIY enthusiast spent Saturday morning <blank> the bathroom tiles to prevent moisture damage behind the walls.
2,Caulking,"Without proper <blank> around the conservatory roof, rainwater had been dripping in during every storm."
2,Caulking,The contractor recommended <blank> all external door frames to improve the building's energy efficiency rating.
2,Caulking,"Traditional <blank> methods used oakum and pitch, but modern sealants made the job considerably easier."
2,Caulking,"She could feel cold air coming through the gaps, so she spent the evening <blank> around the window sashes."
2,Cavorting,"The lambs spent the spring morning <blank> in the meadow, jumping and playing without a care in the world."
2,Cavorting,Newspaper photographers caught the politician <blank> on a yacht whilst Parliament was supposed to be in session.
2,Cavorting,Children were <blank> in the fountain despite the prominent signs forbidding anyone to enter the water.
2,Cavorting,"The dolphins were spotted <blank> in the harbour, leaping and diving alongside the fishing boats."
2,Cavorting,"Instead of revising for his exams, he was seen <blank> at the music festival with his friends all weekend."
2,Cavorting,"The puppies spent hours <blank> in the garden, tumbling over each other in their excitement."
2,Cavorting,"Whilst the adults had tea, the cousins were outside <blank> in the sprinklers, shrieking with laughter."
2,Cavorting,The scandal erupted when photographs emerged showing the headmaster <blank> at a nightclub until three in the morning.
2,Cavorting,"Squirrels were <blank> through the autumn leaves, chasing each other up and down the oak trees."
2,Cavorting,The celebrity was photographed <blank> on the beach during what was supposed to be a wellness retreat.
2,Censure,The committee voted to formally <blank> the councillor for his inappropriate comments during the public meeting.
2,Censure,Parliament debated whether to <blank> the minister over her handling of the controversial policy.
2,Censure,The teacher received a written <blank> from the headmaster after arriving late to classes repeatedly.
2,Censure,"Professional bodies can <blank> members who breach their code of conduct, potentially ending their careers."
2,Censure,The journalist faced harsh <blank> from colleagues after fabricating quotes in several published articles.
2,Censure,The medical board decided to <blank> the doctor for failing to follow proper procedures with vulnerable patients.
2,Censure,His behaviour at the formal dinner earned him severe <blank> from the university authorities.
2,Censure,The footballer expected to face official <blank> from the league after his aggressive conduct on the pitch.
2,Censure,"Rather than face public <blank> for the scandal, the executive resigned from the company board."
2,Censure,The judge issued a formal <blank> against the barrister for showing disrespect in the courtroom.
2,Chameleon,The <blank> slowly changed from bright green to brown as it moved from the leaf onto the tree bark.
2,Chameleon,"He was a political <blank>, shifting his opinions to match whatever group he was addressing."
2,Chameleon,The children watched fascinated as the pet <blank> transformed its colour to blend perfectly with its surroundings.
2,Chameleon,"She was a social <blank>, effortlessly adapting her personality to fit in with any crowd she encountered."
2,Chameleon,"The <blank> sat motionless on the branch, its eyes moving independently to watch for both prey and predators."
2,Chameleon,His <blank>-like ability to change his accent depending on who he was speaking to made people distrust him.
2,Chameleon,The wildlife documentary showed how the <blank> uses colour change not just for camouflage but also to communicate mood.
2,Chameleon,"Like a <blank>, the actor could transform himself completely for each role, becoming unrecognisable between films."
2,Chameleon,The <blank> extended its long sticky tongue to catch the cricket that had ventured too close to its perch.
2,Chameleon,Her <blank> fashion sense meant she could look equally comfortable in punk leather or corporate business attire.
2,Charlatan,The so-called psychic was exposed as a <blank> when investigators discovered his team researching clients beforehand.
2,Charlatan,Doctors warned that the alternative medicine practitioner was nothing but a <blank> selling expensive sugar pills.
2,Charlatan,The <blank> convinced dozens of elderly people to invest their savings in his non-existent property scheme.
2,Charlatan,"After years of pretending to be a qualified solicitor, the <blank> was finally arrested and faced fraud charges."
2,Charlatan,The programme exposed health <blank> who claimed their miracle cure could treat everything from arthritis to cancer.
2,Charlatan,She realised her spiritual guru was a complete <blank> when she discovered he'd stolen his teachings from various books.
2,Charlatan,The art world was shocked when the celebrated expert was revealed to be a <blank> with no formal training whatsoever.
2,Charlatan,Trading Standards prosecuted the <blank> who'd been selling fake designer handbags as genuine luxury goods.
2,Charlatan,The <blank> posed as a university professor for five years before someone finally checked his non-existent credentials.
2,Charlatan,Newspaper investigations revealed the financial advisor was a <blank> who'd lost millions of his clients' money.
2,Charming,"The old bookshop owner had such a <blank> manner that customers always left smiling, even if they hadn't found what they wanted."
2,Charming,"Sarah's cottage garden, with its wild roses and buzzing bees, was absolutely <blank> in the summer sunshine."
2,Charming,His <blank> smile and polite compliments made everyone at the dinner party feel welcomed and appreciated.
2,Charming,"The village pub retained its <blank> character with exposed beams, crackling fireplaces, and friendly locals."
2,Charming,"Despite being over seventy, Mrs Henderson remained remarkably <blank>, her eyes twinkling with mischief as she told stories."
2,Charming,"The actor's <blank> performance won over even the harshest critics, who praised his natural charisma."
2,Charming,"Emma found the small coastal town utterly <blank>, with its cobbled streets and quaint tea shops overlooking the harbour."
2,Charming,"His <blank> personality made him popular at work, though some colleagues wondered if his friendliness was entirely genuine."
2,Charming,The children's book was filled with <blank> illustrations of woodland creatures having adventures in the forest.
2,Charming,"What a <blank> coincidence that we both ended up at the same café after all these years, she thought with delight."
2,Chastised,"The headmaster <blank> the students for running in the corridors, reminding them that safety rules existed for good reason."
2,Chastised,"After arriving late for the third time that week, James was firmly <blank> by his supervisor in front of the entire team."
2,Chastised,She felt thoroughly <blank> when her grandmother pointed out how rarely she visited these days.
2,Chastised,"The restaurant critic <blank> the establishment for its poor hygiene standards, writing a scathing review in the local paper."
2,Chastised,The committee <blank> the treasurer for failing to keep proper records of the charity's expenditures.
2,Chastised,"When the dog knocked over the vase, its owner <blank> it severely, though the poor creature couldn't understand what it had done wrong."
2,Chastised,The environmental group <blank> the council for approving development in a protected green belt area.
2,Chastised,"After his reckless comments upset several colleagues, Martin was <blank> by human resources and warned about future conduct."
2,Chastised,The football manager publicly <blank> his players after their lacklustre performance in the championship match.
2,Chastised,"Feeling <blank> by her mother's disapproving tone, Rebecca defended her decision to change careers at thirty-five."
2,Cherished,"Among her possessions, the locket containing her grandmother's photograph was the most <blank> item she owned."
2,Cherished,He <blank> the quiet moments at dawn when he could sit with his coffee and watch the sunrise over the moors.
2,Cherished,"The family <blank> their annual tradition of gathering at the seaside cottage every summer, regardless of the weather."
2,Cherished,Her <blank> memories of childhood summers spent at the farm sustained her through difficult times in the city.
2,Cherished,"The museum carefully preserved the <blank> manuscript, which had been in the poet's family for generations."
2,Cherished,She <blank> the hope that one day her daughter would return home and they could reconcile their differences.
2,Cherished,His most <blank> possession was a worn cricket bat signed by his sporting hero during a chance meeting years ago.
2,Cherished,"The elderly couple <blank> their independence, determined to remain in their own home as long as possible."
2,Cherished,"After losing her husband, she <blank> the love letters he had written to her during the war, rereading them often."
2,Cherished,"The village <blank> its historic church, raising funds diligently whenever repairs were needed to preserve it for future generations."
2,Chronicle,"The local newspaper continued to <blank> the town's events, from council meetings to village fêtes, just as it had for over a century."
2,Chronicle,"Her diary served as a detailed <blank> of life during the pandemic, recording the fear, boredom, and small moments of joy."
2,Chronicle,The documentary sought to <blank> the rise and fall of the textile industry in northern England through interviews with former workers.
2,Chronicle,"Medieval monks meticulously <blank> the reign of each monarch, creating invaluable historical records for future scholars."
2,Chronicle,"The family photo albums <blank> three generations of weddings, births, and celebrations, each image telling its own story."
2,Chronicle,The journalist's book aimed to <blank> the political scandal from its murky beginnings to the eventual resignations.
2,Chronicle,His blog became an unexpected <blank> of the neighbourhood's transformation as property developers moved into the area.
