level,word,quiz_sentence
1,Callous,He tried to hide his <blank> attitude but it showed.
1,Callous,The soldier's boots rubbed a <blank> along his heel.
1,Callous,Her <blank> response made the room feel cold.
1,Callow,The <blank> reporter asked questions the veterans had already answered.
1,Callow,He was too <blank> to see the trap in the deal.
1,Callow,Their <blank> excitement showed in the way they cheered before the rules were read.
1,Callow,She gave the <blank> recruit extra guidance on the first day.
1,Callow,The <blank> magician revealed the secret by accident.
1,Callow,His <blank> confidence faded after the first hard test.
1,Callow,The coach smiled at the <blank> players and started with basics.
1,Callow,"A <blank> traveler, he packed for every season and carried too much."
1,Callow,Their <blank> plan overlooked the closing time.
1,Callow,The <blank> actor forgot his lines and blushed.
1,Candid,"In a <blank> moment, she admitted she was scared to move."
1,Candid,His <blank> review helped the team fix the problem quickly.
1,Candid,"She asked for a <blank> answer, not a polite one."
1,Candid,The coach's <blank> talk about effort made us train harder.
1,Candid,He gave a <blank> apology that felt real.
1,Candid,The diary was full of <blank> thoughts about the trip.
1,Candid,Her <blank> laugh showed she was not pretending.
1,Candid,"During the interview, he stayed <blank> about his mistakes."
1,Candid,The teacher appreciated her <blank> explanation of what went wrong.
1,Candid,Their <blank> conversation cleared the air at dinner.
1,Candour,"With <blank>, she told her friends she could not afford the trip."
1,Candour,The manager's <blank> about the budget saved us from surprises.
1,Candour,He valued her <blank> when she pointed out the flaw.
1,Candour,The judge praised the witness for her <blank> on the stand.
1,Candour,We asked for <blank> so we could improve the play.
1,Candour,His <blank> was refreshing after weeks of rumors.
1,Candour,Their <blank> during the meeting ended the confusion.
1,Candour,She spoke with <blank> about why she was leaving.
1,Candour,The coach demanded <blank> from the team about the loss.
1,Candour,I trusted her <blank> because she never hid the truth.
1,Cascade,We followed the sound of a <blank> to a hidden pool.
1,Cascade,A <blank> of lanterns lit the path down the hill.
1,Cascade,The broken pipe set off a <blank> of problems in the kitchen.
1,Cascade,He watched the <blank> spill over the rocks like silver ribbons.
1,Cascade,A <blank> of cheers rolled through the stadium after the goal.
1,Cascade,The storm sent a <blank> of muddy water across the street.
1,Cascade,Her hair fell in a <blank> down her back.
1,Cascade,The lever caused a <blank> of gears to click into motion.
1,Cascade,The spell released a <blank> of sparks across the sky.
1,Cascade,The hikers rested near a <blank> that cooled the air.
1,Charred,The toast was <blank> after he forgot it in the oven.
1,Charred,They sifted through the <blank> beams of the burned cabin.
1,Charred,A <blank> log crackled at the edge of the fire pit.
1,Charred,The wildfire left <blank> trees standing like black poles.
1,Charred,She peeled back the foil to reveal <blank> potatoes.
1,Charred,The note was <blank> around the edges from the candle.
1,Charred,We walked across the <blank> ground where the grass had been.
1,Charred,His panicked cooking left the pancakes <blank> and smoky.
1,Charred,The rescue team found <blank> rubble after the explosion.
1,Charred,The castle gate was <blank> from the attack years ago.
1,Chortle,"When the goat stole the map and trotted away, the guide could not help but <blank>."
1,Chortle,"Hearing the toddler call the mayor Grandpa, Lena let out a <blank> and hid behind the flag."
1,Chortle,The prank video made Raj <blank> even as he tried to look serious in the meeting.
1,Chortle,"As the snowman toppled in slow motion, the kids began to <blank>."
1,Chortle,The pirate's dramatic wink was so silly that the crew started to <blank>.
1,Chortle,"Marcus tried to stay stern, but the puppy's tiny sneeze made him <blank>."
1,Chortle,"At the silent library table, Zoe gave a muffled <blank> when her friend mimed a dinosaur."
1,Chortle,"The judge's cat wandered onto the bench, and the courtroom could not stop a shared <blank>."
1,Chortle,"When the magician's hat produced a rubber chicken, the audience burst into a <blank>."
1,Chortle,Grandpa's story about the runaway pie had us <blank> around the campfire.
1,Clamber,"To reach the stuck kite, Eli had to <blank> up the pine, scraping his knees on the bark."
1,Clamber,The hikers <blank> over the fallen logs after the bridge washed out.
1,Clamber,Mina dropped her glove on the ledge and <blank> along the narrow stones to get it.
1,Clamber,"The puppy tried to <blank> onto the couch, paws sliding on the leather."
1,Clamber,"After the bus stopped in mud, the kids <blank> onto the roof to spot the road."
1,Clamber,"We watched the raccoon <blank> down the gutter, claws clicking on metal."
1,Clamber,"To see the parade, Jamal <blank> up the statue and balanced beside the torch."
1,Clamber,The rescue team <blank> through the shattered window into the attic.
1,Clamber,"With the tide rising, the sailors <blank> up the slick ladder, grabbing every rung."
1,Clamber,She <blank> over the fence just as the rain started.
1,Clamour,The sudden <blank> outside the bakery made the clerk rush to the door.
1,Clamour,Students began to <blank> for a snow day when the forecast turned white.
1,Clamour,From the stadium came a <blank> that rattled the windows downtown.
1,Clamour,The neighbors <blank> to save the old tree before the bulldozers arrived.
1,Clamour,"The metal band's <blank> filled the alley, drowning out our conversation."
1,Clamour,"Reporters <blank> around the athlete, shouting questions as she walked."
1,Clamour,A <blank> rose from the market when the lights went out.
1,Clamour,The toddlers <blank> for ice cream the moment the truck's music played.
1,Clamour,The city heard the <blank> of angry pots and pans from the balcony.
1,Clamour,"After the mayor's speech, a <blank> of applause swept across the square."
1,Cliché,"When the hero said the plan would work like clockwork, the crew groaned at the <blank>."
1,Cliché,"Her apology card was sweet, but the roses and rainbows felt like a <blank>."
1,Cliché,The detective mocked the villain's monologue as another tired <blank>.
1,Cliché,"In his essay, Sam avoided the <blank> of calling time a river."
1,Cliché,The movie's final slow-motion kiss was a <blank> we saw coming.
1,Cliché,"He crossed out the <blank> live, laugh, love from the poster design."
1,Cliché,The coach warned us not to rely on the <blank> of giving 110 percent.
1,Cliché,"By the third it was a dark and stormy night, the editor circled the <blank>."
1,Cliché,Their meet-cute in the grocery aisle was a rom-com <blank>.
1,Cliché,"The slogan sounded like a <blank>, so the team rewrote it."
1,Coarse,The <blank> rope burned her palms as she pulled the boat ashore.
1,Coarse,"After the sandstorm, a <blank> grit coated every tent flap."
1,Coarse,"His <blank> sweater scratched my neck, so I borrowed a jacket."
1,Coarse,The carpenter smoothed the <blank> plank until it felt like glass.
1,Coarse,The pirate's <blank> voice crackled through the cabin like gravel.
1,Coarse,We wiped the <blank> salt crust from the ship's rail.
1,Coarse,The baker refused to use <blank> flour for the delicate cake.
1,Coarse,The <blank> burlap sack tore a hole in the tomatoes.
1,Coarse,She hated the <blank> joke that ruined the elegant toast.
1,Coarse,The artist avoided <blank> brushstrokes on the tiny portrait.
1,Coerce,The bully tried to <blank> the younger kid into handing over his lunch.
1,Coerce,No one could <blank> her to sign; she waited for her lawyer.
1,Coerce,The captain would not <blank> the crew into sailing through the storm.
1,Coerce,Their threats were meant to <blank> a confession from the witness.
1,Coerce,The crowd's pressure tried to <blank> him into chanting.
1,Coerce,The gang attempted to <blank> the shop owner into paying.
1,Coerce,A fake invoice was used to <blank> the company into a refund.
1,Coerce,The tyrant used soldiers to <blank> the villages into silence.
1,Coerce,"The jury must not be <blank> by headlines, the judge warned."
1,Coerce,She refused to let fear <blank> her into quitting the team.
1,Combat,The firefighters worked through the night to <blank> the blaze creeping toward town.
1,Combat,"To <blank> boredom on the long train ride, he packed puzzles and snacks."
1,Combat,The knight rode out to <blank> the raiders at the river ford.
1,Combat,Doctors gathered supplies to <blank> the spreading fever.
1,Combat,The siblings learned to <blank> their bad habits with a chart.
1,Combat,The villagers formed a line to <blank> the wolves away from the pens.
1,Combat,A cool breeze helped <blank> the heat in the crowded tent.
1,Combat,The city launched a campaign to <blank> graffiti on the murals.
1,Combat,She trained daily to <blank> her fear of heights.
1,Combat,"During the storm, the sailors had to <blank> the waves that slammed the bow."
1,Commit,"After weeks of indecision, Maya chose to <blank> to the apprenticeship."
1,Commit,The thief planned to <blank> the break-in after midnight.
1,Commit,He would not <blank> until he heard the full terms of the deal.
1,Commit,"If we <blank> to the hike, we must leave at dawn."
1,Commit,The senator refused to <blank> to a vote without the final report.
1,Commit,She promised not to <blank> a mistake she could not fix.
1,Commit,The team decided to <blank> its energy to the rescue.
1,Commit,"Once you <blank> to the secret, you must keep it."
1,Commit,He was too nervous to <blank> to the dive from the cliff.
1,Commit,The artist would not <blank> to the mural until the wall was cleaned.
1,Compel,The oath would <blank> the guard to tell the truth.
1,Compel,A sudden siren seemed to <blank> everyone toward the exits.
1,Compel,Her kindness could <blank> even strangers to help.
1,Compel,The contract might <blank> us to finish before Friday.
1,Compel,The teacher's glare was enough to <blank> silence in the room.
1,Compel,The evidence was strong enough to <blank> the jury to reach a verdict.
1,Compel,His guilt seemed to <blank> him to return the wallet.
1,Compel,The king's order would <blank> the troops to retreat.
1,Compel,The melody could <blank> her to dance without thinking.
1,Compel,A blizzard can <blank> travelers to seek shelter.
1,Compile,"Before the trial, the paralegal had to <blank> every note into one binder."
1,Compile,She stayed late to <blank> recipes from her grandmother's letters.
1,Compile,The journalist <blank> a list of witnesses from old reports.
1,Compile,"To enter the contest, we must <blank> our best photos."
1,Compile,The librarian helped me <blank> sources for the history project.
1,Compile,They <blank> the survey results into a single chart.
1,Compile,"After the trip, Dad <blank> our receipts for reimbursement."
1,Compile,The coach asked the captain to <blank> a roster by noon.
1,Compile,The detective began to <blank> clues from the scattered files.
1,Compile,"At dusk, the scout <blank> a map from scraps and memory."
1,Complex,The lock was so <blank> that even the locksmith paused to study it.
1,Complex,Her plan grew <blank> as new clues appeared.
1,Complex,"The maze in the hedge was <blank>, with bridges over hidden lanes."
1,Complex,The recipe became too <blank> for a quick weeknight dinner.
1,Complex,"Their family tree was <blank>, tangled with cousins and half-siblings."
1,Complex,"The riddle was <blank>, full of mirrors and false doors."
1,Complex,"The schedule looked <blank>, so we drew it on a whiteboard."
1,Complex,The machine's <blank> wiring kept the apprentice from fixing it.
1,Complex,The spy delivered a <blank> code that took hours to crack.
1,Complex,"The contract was <blank>, and the lawyer read each line twice."
1,Compose,She sat by the lake to <blank> a lullaby for her sister.
1,Compose,"Before the interview, he breathed slowly to <blank> himself."
1,Compose,The orchestra watched the maestro <blank> a new finale overnight.
1,Compose,"After the storm, we helped <blank> a thank-you letter to the rescue team."
1,Compose,The poet would <blank> verses on the subway ride home.
1,Compose,"With shaking hands, Dana paused to <blank> her thoughts."
1,Compose,The class tried to <blank> a song for the school play.
1,Compose,He retreated to the studio to <blank> another chapter.
1,Compose,She could barely <blank> herself after the sudden scare.
1,Compose,"To win the contest, you must <blank> an original melody."
1,Comrade,"In the trench, his <blank> shared the last can of beans."
1,Comrade,She trusted her <blank> to watch the door during the escape.
1,Comrade,The veteran greeted each <blank> with a firm handshake.
1,Comrade,"On the long march, a <blank> carried my pack when I stumbled."
1,Comrade,The rebels sang to honor every fallen <blank>.
1,Comrade,"After training, the rookies celebrated with their <blank> from the squad."
1,Comrade,My <blank> in the lab stayed late to finish the experiment.
1,Comrade,He wrote a letter to his <blank> on the distant ship.
1,Comrade,The campfire stories came from each <blank> in the unit.
1,Comrade,A loyal <blank> stood beside her even when the crowd jeered.
1,Concede,"After the final score, the captain had to <blank> defeat."
1,Concede,"He did not want to <blank>, but the evidence was clear."
1,Concede,The mayor chose to <blank> the point and fund the park.
1,Concede,She finally <blank> that the puppy had chewed the shoes.
1,Concede,"When the storm worsened, the hikers <blank> and turned back."
1,Concede,The chess master refused to <blank> until the last piece fell.
1,Concede,"He would not <blank> the argument, no matter how loud it got."
1,Concede,"Seeing her friend's tears, she <blank> and offered the seat."
1,Concede,The attorney urged him to <blank> the mistake to the jury.
1,Concede,"With a reluctant smile, she <blank> that the plan was better."
1,Concur,The two doctors <blank> that rest was the best medicine.
1,Concur,My sister did not <blank> with my choice of paint color.
1,Concur,"After comparing notes, the judges <blank> on the winner."
1,Concur,"The map and the compass <blank>, pointing us north."
1,Concur,Both historians <blank> that the story was exaggerated.
1,Concur,The committee members <blank> after the last question.
1,Concur,His nod showed he <blank> with the proposal.
1,Concur,The witnesses <blank> on every key detail.
1,Concur,The panel would not <blank> until everyone spoke.
1,Concur,Even the rival teams <blank> that the referee was fair.
1,Condemn,The judge chose to <blank> the official and said the betrayal would not go unpunished.
1,Condemn,"The coach refused to <blank> the player who faked an injury, telling the team that cheating would ruin their season."
1,Condemn,"After the leak, the editor publicly <blank> the reporter for breaking the embargo and pulled her next assignment."
1,Condemn,"The town meeting grew quiet as the mayor began to <blank> the vandal, pointing to the broken windows behind him."
1,Condemn,"By dawn, the elders decided to <blank> the arsonist, and the fire station bell rang in grim approval."
1,Condemn,The student paper chose to <blank> the vice principal for hiding the test answers and forced an apology.
1,Condemn,"When the scandal reached the front page, fans <blank> the star in angry posts and canceled their tickets."
1,Condemn,The guild voted to <blank> the merchant for selling poisoned bread and posted his name at the gate.
1,Condemn,The family gathering turned icy after she <blank> her brother for lying about the inheritance.
1,Condemn,"The dean would not <blank> the prank, especially after the freshman got hurt in the stairwell."
1,Condone,"She refused to <blank> her roommate's lies, even when everyone else laughed them off."
1,Condone,"The captain wouldn't <blank> any corner-cutting, so he made the crew redo the safety checks."
1,Condone,"The town would never <blank> bribery, and the council rejected the developer's offer on the spot."
1,Condone,He chose not to <blank> the spy's excuse and reported her to the authorities.
1,Condone,"The teacher wouldn't <blank> plagiarism, no matter how desperate the senior felt."
1,Condone,"The parents didn't <blank> their son's online bullying, and his phone was taken away."
1,Condone,I can't <blank> your silence after the accident; someone could have died.
1,Condone,The club refused to <blank> hazing and rewrote its initiation rules.
1,Condone,"She wouldn't <blank> the shortcut, insisting they hike the marked trail like everyone else."
1,Condone,"Grandma would not <blank> theft at the dinner table, and she scolded the cousin who stole her locket."
1,Confine,"After the scandal, the director chose to <blank> the actor to a single room until the investigation ended."
1,Confine,The injured puppy was gently <blank> in the vet's office so it wouldn't wander into traffic.
1,Confine,The general decided to <blank> the soldiers to the base to prevent any more leaks.
1,Confine,"During the storm, we <blank> ourselves in the cellar with candles and canned soup."
1,Confine,They had to <blank> the suspect to a small office to keep the crowd from seeing him.
1,Confine,The monk chose to <blank> his life to the temple walls for a year of study.
1,Confine,The museum wanted to <blank> the fragile painting in a climate-controlled case.
1,Confine,The teacher <blank> the noisy students to the back row so the test could continue.
1,Confine,The nurse <blank> the patient to his room while the hospital locked down.
1,Confine,We <blank> the cat to the laundry room until the dog calmed down.
1,Consume,"After the marathon, she <blank> three slices of pizza and a whole bottle of water without stopping."
1,Consume,"The fire quickly <blank> the old cabin, leaving only smoke and ash."
1,Consume,"He <blank> the gossip like candy, repeating it to everyone he met."
1,Consume,The engine <blank> fuel so fast that the gauge dropped before we reached the exit.
1,Consume,"The endless meeting <blank> the whole afternoon, leaving no time for lunch."
1,Consume,The toddlers <blank> the birthday cake before anyone could take a photo.
1,Consume,"All day the printer <blank> paper, spitting out posters until the tray was empty."
1,Consume,"She <blank> every page of the mystery novel in one night, eyes bleary at dawn."
1,Consume,The wildfires <blank> the dry grasslands in a single afternoon.
1,Consume,"The rumors <blank> his focus, and he couldn't finish the presentation."
1,Contend,"At the debate, the twins <blank> for control of the mic, each trying to finish the other's sentence."
1,Contend,Two hikers <blank> over the last bottle of water as the sun set.
1,Contend,The siblings <blank> for their mother's attention during the hospital visit.
1,Contend,"In the finals, the chess players <blank> every move, refusing to back down."
1,Contend,"The explorers <blank> with the storm, deciding whether to turn back or push on."
1,Contend,"The neighbors <blank> about the property line, each waving old maps."
1,Contend,"At practice, the starters <blank> with the rookies for a spot on the field."
1,Contend,"The lawyers <blank> in court, arguing over a single missing signature."
1,Contend,We <blank> with ourselves all winter about whether to move to the city.
1,Contend,"The old mill had to <blank> with leaks every spring, so repairs never stopped."
1,Convert,"After the accident, his fear began to <blank> into caution, and he drove slower."
1,Convert,The scientist used a small tool to <blank> the signal into readable data.
1,Convert,Their warehouse was <blank> into emergency housing after the flood.
1,Convert,She hoped to <blank> her awkward apology into a fresh start.
1,Convert,The village chose to <blank> the empty school into a clinic.
1,Convert,"With one whispered story, he <blank> the crowd's anger into resolve."
1,Convert,The artist would <blank> discarded bottles into shimmering lamps.
1,Convert,The actor learned to <blank> nerves into energy before every show.
1,Convert,The startup aims to <blank> feedback into a better app by next week.
1,Convert,The old mill was <blank> into a lively bookstore with a coffee counter and warm lights.
1,Convict,"After a long trial, the jury chose to <blank> the man, and the courtroom fell silent."
1,Convict,The evidence was enough to <blank> the thief who'd been haunting the marketplace.
1,Convict,She feared the CCTV would <blank> her in the midnight break-in.
1,Convict,The judge wouldn't <blank> him on rumors alone and demanded proof.
1,Convict,The detective finally had a fingerprint that would <blank> the culprit.
1,Convict,"When the witness pointed, the crowd knew the officer would <blank> the attacker."
1,Convict,"The jury voted to <blank> the gang leader, ending the months of tension."
1,Convict,"With the confession on record, the court could <blank> him without delay."
1,Convict,The headline claimed they would <blank> the fraudster by Friday.
1,Convict,A single text message helped <blank> the arsonist and close the case.
1,Covert,"Under the <blank> mission, the team posed as tourists to reach the border."
1,Covert,"She slipped the <blank> file into her bag, hoping no one noticed."
1,Covert,"The safe had a <blank> latch, and only the manager knew where it was."
1,Covert,"He gave a <blank> nod, warning me not to repeat what I'd heard."
1,Covert,Their <blank> route kept them off the main roads and away from checkpoints.
1,Covert,"A <blank> camera watched the hallway, hidden inside a smoke detector."
1,Covert,"They arranged a <blank> meeting at the empty pier, away from prying ears."
1,Covert,She carried a <blank> badge that let her into rooms no one else could enter.
1,Covert,The agent sent a <blank> signal by turning his ring twice.
1,Covert,The journal was kept in a <blank> pocket sewn into the lining of a suitcase.
1,Covet,"Even though it wasn't for sale, he began to <blank> his neighbor's shiny new car."
1,Covet,She couldn't help but <blank> the lead role after watching the rehearsal.
1,Covet,"From the back of the bus, he would <blank> the designer bag he couldn't afford."
1,Covet,"He started to <blank> the corner office, imagining his name on the door."
1,Covet,"Watching the awards, she <blank> the winners' applause and polished trophies."
1,Covet,I could see him <blank> my seat by the window as the plane filled up.
1,Covet,"She tried not to <blank> her friend's engagement, but the envy stung."
1,Covet,The intern would <blank> the CEO's parking spot every morning.
1,Covet,He didn't just admire the cabin; he <blank> it and the life that came with it.
1,Covet,"She admitted she did <blank> her sister's talent, despite loving her."
1,Craving,"Even after dinner, she had a <blank> for salty fries and walked to the diner."
1,Craving,"The smell of cinnamon filled the street, and a <blank> for warm rolls pulled him inside."
1,Craving,He felt a sudden <blank> for adventure and bought a ticket that night.
1,Craving,"All week, his <blank> for coffee kept him circling the cafe."
1,Craving,"After the breakup, a <blank> for comfort led her to call her old friend."
1,Craving,The film left me with a <blank> for more stories about that hero.
1,Craving,"On the hike, a <blank> for fresh water made every stream sound louder."
1,Craving,The baby’s midnight <blank> for milk woke the whole house.
1,Craving,She fought her <blank> for sugar by tossing the cookies in the trash.
1,Craving,"At the bakery window, a <blank> for the glaze made him count his coins."
1,Credit,"The bank finally gave him <blank> for the payment, and the late fee disappeared."
1,Credit,Her boss gave her <blank> for saving the client account and praised her in the meeting.
1,Credit,"He asked for <blank> on the poster, insisting his name be printed at the bottom."
1,Credit,"The team earned <blank> for the comeback, and the crowd roared with pride."
1,Credit,She took <blank> for the mistake and stayed late to fix it.
1,Credit,The journalist deserved <blank> for the investigation that changed the law.
1,Credit,"After months of practice, he received <blank> for the flawless recital."
1,Credit,The bartender extended <blank> to the regulars until payday.
1,Credit,"The professor offered <blank> for extra work, so her grade improved."
1,Credit,They gave the rescue crew full <blank> for the miracle save.
1,Crucial,"It was <blank> to lock the gate before nightfall, or the goats would escape again."
1,Crucial,"Her calm voice was <blank> during the storm, keeping the kids steady."
1,Crucial,The missing signature was <blank> to releasing the shipment.
1,Crucial,It became <blank> that we leave early if we wanted seats.
1,Crucial,The witness's timeline was <blank> to solving the case.
1,Crucial,A working generator was <blank> for the hospital that week.
1,Crucial,The map's last page was <blank> for finding the hidden trail.
1,Crucial,The rehearsal was <blank> after the actor lost his voice.
1,Crucial,His promise was <blank> to rebuilding trust with the team.
1,Crucial,Knowing the exact address was <blank> before the delivery truck could leave.
1,Cryptic,The note was so <blank> that we argued all morning about what it meant.
1,Cryptic,"Her text came in <blank> fragments, and I couldn't tell if she was joking."
1,Cryptic,The old professor sent a <blank> reply that left the class guessing.
1,Cryptic,His diary entry was <blank> and full of symbols only he understood.
1,Cryptic,We found a <blank> clue scrawled on the wall in chalk.
1,Cryptic,"The instructions were <blank>, so we built the shelf backward twice."
1,Cryptic,The riddles were <blank> enough to keep the kids whispering all night.
1,Cryptic,"Her voicemail sounded <blank>, with pauses that felt like hidden messages."
1,Cryptic,"The map's markings were <blank>, but the compass led us anyway."
1,Cryptic,That <blank> look on his face told me he knew more than he said.
1,Cunning,"The fox was <blank>, slipping past the traps and stealing the hens without a sound."
1,Cunning,"She wore a <blank> smile while bargaining, and the vendor lowered his price."
1,Cunning,"With a <blank> plan, the kids distracted the guard and rescued the puppy."
1,Cunning,The con artist was <blank> enough to charm the banker into signing.
1,Cunning,He used a <blank> trick to beat his brother at cards again.
1,Cunning,The detective called her <blank> after she spotted the hidden entrance.
1,Cunning,The thief's <blank> moves left no footprints behind.
1,Cunning,A <blank> lie saved the surprise party from being ruined.
1,Cunning,"The traveler was <blank>, reading the crowd and slipping away before trouble started."
1,Cunning,She gave a <blank> excuse and the teacher reluctantly let her pass.
1,Curate,The new curator wanted to <blank> the exhibit so each room told a clear story.
1,Curate,He asked me to <blank> a playlist for the road trip and I picked songs that built a mood.
1,Curate,"She would <blank> her photos carefully, choosing only the ones that fit the theme."
1,Curate,The editor agreed to <blank> the anthology and connect the pieces into one journey.
1,Curate,We needed to <blank> the museum's artifacts before opening day.
1,Curate,He offered to <blank> the donated books and arrange them by genre.
1,Curate,"The chef would <blank> the tasting menu, balancing sweet and spicy courses."
1,Curate,She spent the afternoon <blank> clips for the documentary's final cut.
1,Curate,They hired him to <blank> the festival schedule and spotlight local artists.
1,Curate,I asked her to <blank> a small collection of poems for the memorial.
1,Curious,"Lena crouched by the tent flap, <blank> about the whispers inside."
1,Curious,"The puppy sniffed every bag, <blank> about the new smells."
1,Curious,"During the museum tour, Kai grew <blank> and asked the guide five questions in a row."
1,Curious,"Ella kept peeking at the wrapped gift, too <blank> to wait."
1,Curious,"When the lights flickered, the class became <blank> about what caused it."
1,Curious,"Milo followed the trail of crumbs, <blank> to see where it ended."
1,Curious,The twins were <blank> about the locked attic and searched for the key.
1,Curious,"On the hike, Nora was <blank> why the stream ran backward and stopped to watch."
1,Curious,"After hearing the strange song, Ben felt <blank> and leaned toward the bushes."
1,Curious,The toddler was <blank> about the toolbox and reached for a tiny wrench.
1,Curtail,"When the rain started, the coach had to <blank> practice and send everyone inside."
1,Curtail,A sudden power cut forced the theater to <blank> the show.
1,Curtail,"To save money, the family decided to <blank> weekend trips for a while."
1,Curtail,The principal moved to <blank> gossip by changing seating.
1,Curtail,"Because of the storm, we had to <blank> our picnic and head home."
1,Curtail,The chef chose to <blank> the menu after many ingredients ran out.
1,Curtail,A broken bus meant we must <blank> the tour and return early.
1,Curtail,"To finish on time, the editor had to <blank> the long speech."
1,Curtail,The guard's warning made us <blank> our late-night walk.
1,Curtail,"After the sprain, the runner had to <blank> training to heal."
1,Cynic,"Jules smirked at the award ceremony and called everyone fake, a total <blank>."
1,Cynic,"When people clapped for the volunteer, Marco whispered that it was all for show, a <blank>."
1,Cynic,A <blank> in the club doubted any plan would work and discouraged the team.
1,Cynic,"Rina expected the charity box to be a trick, sounding like a <blank>."
1,Cynic,"While others cheered the new coach, the <blank> predicted failure before the first game."
1,Cynic,"He dismissed the happy news and said, ""They just want publicity,"" the <blank> in the back."
1,Cynic,The <blank> assumed every compliment hid a secret insult.
1,Cynic,"At the parade, the <blank> muttered that the smiles were rehearsed."
1,Cynic,"Even with evidence, the <blank> insisted the hero only helped to gain power."
1,Cynic,"Tess loved the play, but her brother, a <blank>, called it a stunt."
1,Dawdle,We missed the bus because Maya kept <blank> by the shop window.
1,Dawdle,Dad warned us not to <blank> on the path as the sun was setting.
1,Dawdle,"If you <blank> during the race, the others will pass you."
1,Dawdle,"Sam <blank> while tying his laces, and the bell rang."
1,Dawdle,"The line moved quickly, but Cara chose to <blank> and lost her place."
1,Dawdle,The shepherd whistled at the lamb that liked to <blank> behind.
1,Dawdle,"Please don't <blank> on the stairs, said the teacher as the fire drill began."
1,Dawdle,"Leo would <blank> over every pebble, making the hike twice as long."
1,Dawdle,We told Mia to stop <blank> and hurry to the picnic.
1,Dawdle,"The mail carrier couldn't <blank>, or the letters would be late."
1,Dearth,"After months without rain, there was a <blank> of fresh vegetables at the market."
1,Dearth,The village faced a <blank> of clean water when the well dried up.
1,Dearth,"In winter, a <blank> of birdsong made the forest feel empty."
1,Dearth,There was such a <blank> of tickets that we couldn't get into the show.
1,Dearth,The chef had to improvise because of a <blank> of onions in the pantry.
1,Dearth,A <blank> of volunteers meant the event started late.
1,Dearth,The long snowstorm caused a <blank> of fresh bread in town.
1,Dearth,"At the camp, a <blank> of firewood kept everyone cold."
1,Dearth,The museum suffered a <blank> of donations and closed early.
1,Dearth,"With a <blank> of spare parts, the mechanic couldn't fix the bike."
1,Debrief,"After the drill, the teacher gathered us to <blank> what went well."
1,Debrief,The coach asked the team to <blank> the game on the bus ride home.
1,Debrief,"Once the rescue was over, the leader called everyone in to <blank>."
1,Debrief,We took notes as the pilot helped us <blank> the flight.
1,Debrief,The nurse invited the trainees to <blank> the busy shift.
1,Debrief,"Following the science fair, the class met to <blank> the experiment results."
1,Debrief,The captain wanted to <blank> the crew about the storm.
1,Debrief,"After the surprise party, we sat around to <blank> the plan."
1,Debrief,The counselor met us to <blank> the field trip.
1,Debrief,"When the mission ended, the explorers <blank> with maps spread on the table."
1,Debunk,The scientist used simple tests to <blank> the rumor about the haunted well.
1,Debunk,A video helped <blank> the wild story spreading online.
1,Debunk,The detective set out to <blank> the fake alibi.
1,Debunk,Mina brought records to <blank> the myth about the old bridge.
1,Debunk,"By checking the facts, the journalist could <blank> the claim."
1,Debunk,The teacher showed how to <blank> the mistaken idea about magnets.
1,Debunk,He used photos to <blank> the trick that coins could vanish forever.
1,Debunk,The vet worked to <blank> the fear that black cats bring bad luck.
1,Debunk,Careful experiments began to <blank> the legend of the giant fish.
1,Debunk,"With a quick search, we could <blank> the gossip."
1,Deceit,"The magician's tricks were fun, but his hidden cards were pure <blank>."
1,Deceit,"She smiled while hiding the broken vase, an act of <blank>."
1,Deceit,The forged note was a piece of <blank> meant to fool the teacher.
1,Deceit,Their plan relied on <blank> rather than honesty.
1,Deceit,"He won the game through <blank>, sliding extra cards into his hand."
1,Deceit,The spy's <blank> kept the village in the dark.
1,Deceit,"Because of the <blank>, no one trusted the promise."
1,Deceit,The story about the lost homework was <blank>.
1,Deceit,A web of <blank> tangled the investigation.
1,Deceit,The merchant's <blank> was uncovered when the scales were checked.
1,Decline,He politely chose to <blank> the extra dessert and went for water.
1,Decline,Nina had to <blank> the invitation because of homework.
1,Decline,The climber decided to <blank> the risky shortcut.
1,Decline,"After a long day, we <blank> the offer to stay late."
1,Decline,She made a card but chose to <blank> joining the noisy parade.
1,Decline,The company had to <blank> the deal when the costs rose.
1,Decline,"We wanted to help, but we had to <blank> the request this time."
1,Decline,He would rather <blank> than borrow money.
1,Decline,The team agreed to <blank> the rematch after the storm.
1,Decline,I <blank> the second slice so my sister could have it.
1,Decree,The king sent a <blank> that the gates must close at dusk.
1,Decree,"By royal <blank>, the market would open only on Fridays."
1,Decree,The judge's <blank> ended the long argument.
1,Decree,The mayor issued a <blank> banning fireworks in the park.
1,Decree,A sudden <blank> from the council set a curfew.
1,Decree,The ruler's <blank> demanded every boat be registered.
1,Decree,The palace messenger read a <blank> to the crowd.
1,Decree,The new <blank> required helmets on the trail.
1,Decree,The emperor's <blank> changed the holiday date.
1,Decree,"With one <blank>, the queen ordered all bridges repaired."
1,Defame,Someone tried to <blank> the new student by spreading nasty lies.
1,Defame,A cruel rumor was used to <blank> the singer before her concert.
1,Defame,"He vowed never to <blank> a teammate, even after losing."
1,Defame,The gossip blog aimed to <blank> the coach's good name.
1,Defame,They tried to <blank> the shop by posting false reviews.
1,Defame,It is wrong to <blank> a classmate just to win votes.
1,Defame,The rival attempted to <blank> her with a made-up story.
